Tiempo (s)	Voltaje (V)
96.620000	2.373453
96.621000	2.378922
96.622000	2.383747
96.623000	2.388895
96.624000	2.393399
96.625000	2.394042
96.626000	2.392112
96.627000	2.386643
96.628000	2.380852
96.629000	2.371201
96.630000	2.362515
96.631000	2.351898
96.632000	2.344499
96.633000	2.338065
96.634000	2.333883
96.635000	2.330666
96.636000	2.330022
96.637000	2.330987
96.638000	2.334848
96.639000	2.339352
96.640000	2.345464
96.641000	2.351577
96.642000	2.359941
96.643000	2.367340
96.644000	2.376348
96.645000	2.382139
96.646000	2.386321
96.647000	2.390182
96.648000	2.392755
96.649000	2.393399
96.650000	2.395972
96.651000	2.397259
96.652000	2.402085
96.653000	2.404337
96.654000	2.407554
96.655000	2.411414
96.656000	2.414953
96.657000	2.418170
96.658000	2.421065
96.659000	2.422031
96.660000	2.421065
96.661000	2.418492
96.662000	2.413988
96.663000	2.409162
96.664000	2.404015
96.665000	2.401120
96.666000	2.399511
96.667000	2.399511
96.668000	2.402085
96.669000	2.405623
96.670000	2.411736
96.671000	2.421065
96.672000	2.428465
96.673000	2.433612
96.674000	2.438116
96.675000	2.441655
96.676000	2.444228
96.677000	2.447445
96.678000	2.451949
96.679000	2.455166
96.680000	2.456775
96.681000	2.458383
96.682000	2.459349
96.683000	2.461600
96.684000	2.463209
96.685000	2.466104
96.686000	2.471895
96.687000	2.480903
96.688000	2.490232
96.689000	2.501492
96.690000	2.515004
96.691000	2.528194
96.692000	2.539454
96.693000	2.549105
96.694000	2.553930
96.695000	2.556826
96.696000	2.556182
96.697000	2.549426
96.698000	2.538167
96.699000	2.525942
96.700000	2.513717
96.701000	2.505674
96.702000	2.501492
96.703000	2.501492
96.704000	2.505031
96.705000	2.508248
96.706000	2.515004
96.707000	2.520795
96.708000	2.529159
96.709000	2.534950
96.710000	2.541384
96.711000	2.546209
96.712000	2.545888
96.713000	2.539775
96.714000	2.530124
96.715000	2.517899
96.716000	2.509535
96.717000	2.502136
96.718000	2.495058
96.719000	2.492163
96.720000	2.491519
96.721000	2.491519
96.722000	2.489589
96.723000	2.486694
96.724000	2.482833
96.725000	2.476077
96.726000	2.466104
96.727000	2.453880
96.728000	2.440690
96.729000	2.423639
96.730000	2.407554
96.731000	2.392112
96.732000	2.382139
96.733000	2.377313
96.734000	2.376670
96.735000	2.379887
96.736000	2.385356
96.737000	2.392755
96.738000	2.402406
96.739000	2.412701
96.740000	2.422352
96.741000	2.433612
96.742000	2.440690
96.743000	2.441976
96.744000	2.438116
96.745000	2.430073
96.746000	2.415918
96.747000	2.402085
96.748000	2.385999
96.749000	2.368305
96.750000	2.351255
96.751000	2.334526
96.752000	2.319728
96.753000	2.306216
96.754000	2.296565
96.755000	2.290774
96.756000	2.290774
96.757000	2.294313
96.758000	2.298173
96.759000	2.301069
96.760000	2.301069
96.761000	2.299460
96.762000	2.296565
96.763000	2.293991
96.764000	2.292383
96.765000	2.288522
96.766000	2.284340
96.767000	2.279514
96.768000	2.277262
96.769000	2.274367
96.770000	2.275010
96.771000	2.277584
96.772000	2.281445
96.773000	2.284018
96.774000	2.283696
96.775000	2.283696
96.776000	2.283375
96.777000	2.284340
96.778000	2.285305
96.779000	2.284662
96.780000	2.284018
96.781000	2.283053
96.782000	2.281445
96.783000	2.278871
96.784000	2.276297
96.785000	2.273402
96.786000	2.271472
96.787000	2.270828
96.788000	2.270828
96.789000	2.271793
96.790000	2.272758
96.791000	2.273080
96.792000	2.272115
96.793000	2.269541
96.794000	2.267289
96.795000	2.264394
96.796000	2.259568
96.797000	2.253134
96.798000	2.246378
96.799000	2.239301
96.800000	2.233510
96.801000	2.227719
96.802000	2.223859
96.803000	2.220964
96.804000	2.222572
96.805000	2.226111
96.806000	2.230937
96.807000	2.236084
96.808000	2.238657
96.809000	2.240588
96.810000	2.240909
96.811000	2.241231
96.812000	2.241231
96.813000	2.239301
96.814000	2.234475
96.815000	2.228685
96.816000	2.221607
96.817000	2.214529
96.818000	2.209382
96.819000	2.205522
96.820000	2.203270
96.821000	2.203270
96.822000	2.206808
96.823000	2.210347
96.824000	2.214851
96.825000	2.217425
96.826000	2.218068
96.827000	2.217425
96.828000	2.216138
96.829000	2.216138
96.830000	2.215816
96.831000	2.213564
96.832000	2.210026
96.833000	2.209060
96.834000	2.207774
96.835000	2.209382
96.836000	2.209382
96.837000	2.212278
96.838000	2.213886
96.839000	2.217103
96.840000	2.217747
96.841000	2.218068
96.842000	2.217425
96.843000	2.215173
96.844000	2.212921
96.845000	2.210669
96.846000	2.207130
96.847000	2.202948
96.848000	2.199409
96.849000	2.195227
96.850000	2.191367
96.851000	2.189115
96.852000	2.190080
96.853000	2.192653
96.854000	2.197801
96.855000	2.202948
96.856000	2.206487
96.857000	2.210669
96.858000	2.214208
96.859000	2.217747
96.860000	2.220320
96.861000	2.219355
96.862000	2.213564
96.863000	2.206165
96.864000	2.196192
96.865000	2.186541
96.866000	2.177211
96.867000	2.169812
96.868000	2.167239
96.869000	2.169812
96.870000	2.174959
96.871000	2.183324
96.872000	2.193940
96.873000	2.204235
96.874000	2.215495
96.875000	2.223216
96.876000	2.229006
96.877000	2.232223
96.878000	2.232545
96.879000	2.229328
96.880000	2.222894
96.881000	2.215816
96.882000	2.209060
96.883000	2.202948
96.884000	2.198766
96.885000	2.195870
96.886000	2.195227
96.887000	2.197157
96.888000	2.200696
96.889000	2.204557
96.890000	2.207774
96.891000	2.210669
96.892000	2.212278
96.893000	2.211956
96.894000	2.212278
96.895000	2.210991
96.896000	2.209704
96.897000	2.209382
96.898000	2.206487
96.899000	2.203591
96.900000	2.201018
96.901000	2.199409
96.902000	2.199731
96.903000	2.200374
96.904000	2.202626
96.905000	2.206487
96.906000	2.210991
96.907000	2.215816
96.908000	2.220320
96.909000	2.222894
96.910000	2.227398
96.911000	2.229650
96.912000	2.230937
96.913000	2.228685
96.914000	2.226111
96.915000	2.223537
96.916000	2.222894
96.917000	2.223859
96.918000	2.224181
96.919000	2.226754
96.920000	2.230615
96.921000	2.234797
96.922000	2.238336
96.923000	2.242518
96.924000	2.247022
96.925000	2.253134
96.926000	2.256030
96.927000	2.258282
96.928000	2.260212
96.929000	2.260855
96.930000	2.260534
96.931000	2.260855
96.932000	2.264072
96.933000	2.269863
96.934000	2.276619
96.935000	2.286592
96.936000	2.297852
96.937000	2.309755
96.938000	2.320693
96.939000	2.332918
96.940000	2.344177
96.941000	2.351898
96.942000	2.356402
96.943000	2.358333
96.944000	2.358333
96.945000	2.356402
96.946000	2.349003
96.947000	2.337422
96.948000	2.325197
96.949000	2.314259
96.950000	2.302034
96.951000	2.293348
96.952000	2.282410
96.953000	2.275976
96.954000	2.276941
96.955000	2.283053
96.956000	2.292383
96.957000	2.307825
96.958000	2.321980
96.959000	2.335170
96.960000	2.347394
96.961000	2.355759
96.962000	2.358011
96.963000	2.357689
96.964000	2.359619
96.965000	2.355759
96.966000	2.347716
96.967000	2.336778
96.968000	2.326805
96.969000	2.320049
96.970000	2.322623
96.971000	2.330666
96.972000	2.337743
96.973000	2.342569
96.974000	2.343534
96.975000	2.342247
96.976000	2.345143
96.977000	2.352220
96.978000	2.356402
96.979000	2.357367
96.980000	2.356724
96.981000	2.355437
96.982000	2.352220
96.983000	2.353507
96.984000	2.364123
96.985000	2.377313
96.986000	2.396937
96.987000	2.417848
96.988000	2.435864
96.989000	2.446802
96.990000	2.454845
96.991000	2.460635
96.992000	2.469643
96.993000	2.482833
96.994000	2.497953
96.995000	2.515004
96.996000	2.534628
96.997000	2.551357
96.998000	2.564868
96.999000	2.577093
97.000000	2.589640
97.001000	2.605725
97.002000	2.625349
97.003000	2.649156
97.004000	2.675857
97.005000	2.704168
97.006000	2.729261
97.007000	2.752102
97.008000	2.771404
97.009000	2.786203
97.010000	2.795532
97.011000	2.794246
97.012000	2.782664
97.013000	2.763040
97.014000	2.743416
97.015000	2.720896
97.016000	2.696125
97.017000	2.675536
97.018000	2.656877
97.019000	2.639183
97.020000	2.623419
97.021000	2.608299
97.022000	2.598648
97.023000	2.594144
97.024000	2.595752
97.025000	2.598326
97.026000	2.594144
97.027000	2.582562
97.028000	2.563903
97.029000	2.539775
97.030000	2.519829
97.031000	2.509535
97.032000	2.511787
97.033000	2.522403
97.034000	2.542671
97.035000	2.569694
97.036000	2.600256
97.037000	2.631462
97.038000	2.662346
97.039000	2.690334
97.040000	2.714462
97.041000	2.735695
97.042000	2.752424
97.043000	2.763040
97.044000	2.768187
97.045000	2.769152
97.046000	2.765614
97.047000	2.759179
97.048000	2.754676
97.049000	2.751459
97.050000	2.752424
97.051000	2.755962
97.052000	2.764649
97.053000	2.773978
97.054000	2.784594
97.055000	2.797463
97.056000	2.811296
97.057000	2.825451
97.058000	2.841536
97.059000	2.854083
97.060000	2.864056
97.061000	2.869203
97.062000	2.867595
97.063000	2.859230
97.064000	2.844432
97.065000	2.824164
97.066000	2.801001
97.067000	2.771404
97.068000	2.739555
97.069000	2.704489
97.070000	2.668458
97.071000	2.629532
97.072000	2.588675
97.073000	2.541706
97.074000	2.493449
97.075000	2.442298
97.076000	2.391468
97.077000	2.338708
97.078000	2.284983
97.079000	2.229650
97.080000	2.173029
97.081000	2.117052
97.082000	2.067509
97.083000	2.025687
97.084000	1.993838
97.085000	1.974858
97.086000	1.977431
97.087000	2.014428
97.088000	2.093246
97.089000	2.218068
97.090000	2.392112
97.091000	2.611838
97.092000	2.868238
97.093000	3.148123
97.094000	3.439268
97.095000	3.733952
97.096000	4.020593
97.097000	4.294044
97.098000	4.556235
97.099000	4.791081
97.100000	4.845450
97.101000	4.854136
97.102000	4.858961
97.103000	4.862178
97.104000	4.865396
97.105000	4.867969
97.106000	4.870543
97.107000	4.871830
97.108000	4.873438
97.109000	4.874082
97.110000	4.875047
97.111000	4.875047
97.112000	4.875368
97.113000	4.875047
97.114000	4.875047
97.115000	4.875047
97.116000	4.875690
97.117000	4.876012
97.118000	4.875690
97.119000	4.875047
97.120000	4.874082
97.121000	4.872795
97.122000	4.868934
97.123000	4.863465
97.124000	4.851240
97.125000	4.816174
97.126000	4.701325
97.127000	4.518917
97.128000	4.300478
97.129000	4.065632
97.130000	3.825960
97.131000	3.590792
97.132000	3.372031
97.133000	3.174825
97.134000	3.003999
97.135000	2.866951
97.136000	2.764327
97.137000	2.692264
97.138000	2.648191
97.139000	2.628245
97.140000	2.625028
97.141000	2.633392
97.142000	2.646260
97.143000	2.659772
97.144000	2.669745
97.145000	2.672640
97.146000	2.671997
97.147000	2.665241
97.148000	2.657198
97.149000	2.650764
97.150000	2.645295
97.151000	2.642722
97.152000	2.640148
97.153000	2.637253
97.154000	2.633070
97.155000	2.625671
97.156000	2.614733
97.157000	2.602186
97.158000	2.592214
97.159000	2.584171
97.160000	2.573876
97.161000	2.564547
97.162000	2.552965
97.163000	2.538167
97.164000	2.524012
97.165000	2.513395
97.166000	2.508891
97.167000	2.510500
97.168000	2.520473
97.169000	2.531411
97.170000	2.541706
97.171000	2.550070
97.172000	2.558113
97.173000	2.564868
97.174000	2.570981
97.175000	2.575806
97.176000	2.579667
97.177000	2.581597
97.178000	2.580954
97.179000	2.578058
97.180000	2.573555
97.181000	2.569051
97.182000	2.564868
97.183000	2.561651
97.184000	2.562616
97.185000	2.564547
97.186000	2.567442
97.187000	2.572589
97.188000	2.579024
97.189000	2.581597
97.190000	2.585779
97.191000	2.586745
97.192000	2.588353
97.193000	2.588675
97.194000	2.588996
97.195000	2.588675
97.196000	2.585458
97.197000	2.581275
97.198000	2.576128
97.199000	2.570337
97.200000	2.566477
97.201000	2.564225
97.202000	2.565512
97.203000	2.569372
97.204000	2.576450
97.205000	2.585136
97.206000	2.593500
97.207000	2.600578
97.208000	2.604438
97.209000	2.605404
97.210000	2.605404
97.211000	2.602186
97.212000	2.598648
97.213000	2.596396
97.214000	2.592535
97.215000	2.590283
97.216000	2.587066
97.217000	2.585136
97.218000	2.580310
97.219000	2.575806
97.220000	2.572911
97.221000	2.573233
97.222000	2.577415
97.223000	2.582241
97.224000	2.585779
97.225000	2.585779
97.226000	2.581919
97.227000	2.575163
97.228000	2.563582
97.229000	2.548461
97.230000	2.528516
97.231000	2.508891
97.232000	2.495380
97.233000	2.486694
97.234000	2.477364
97.235000	2.466748
97.236000	2.463852
97.237000	2.464818
97.238000	2.470608
97.239000	2.474469
97.240000	2.475756
97.241000	2.474790
97.242000	2.456775
97.243000	2.425569
97.244000	2.395972
97.245000	2.370236
97.246000	2.348360
97.247000	2.328414
97.248000	2.307503
97.249000	2.288844
97.250000	2.287557
97.251000	2.304607
97.252000	2.328092
97.253000	2.362515
97.254000	2.404980
97.255000	2.459349
97.256000	2.520151
97.257000	2.580310
97.258000	2.628888
97.259000	2.662024
97.260000	2.680683
97.261000	2.694516
97.262000	2.700951
97.263000	2.700307
97.264000	2.695803
97.265000	2.689369
97.266000	2.688404
97.267000	2.685830
97.268000	2.677788
97.269000	2.664598
97.270000	2.653981
97.271000	2.644652
97.272000	2.639826
97.273000	2.636609
97.274000	2.634357
97.275000	2.630818
97.276000	2.625349
97.277000	2.618594
97.278000	2.614411
97.279000	2.608621
97.280000	2.602830
97.281000	2.597361
97.282000	2.594465
97.283000	2.586423
97.284000	2.578702
97.285000	2.571946
97.286000	2.566799
97.287000	2.563260
97.288000	2.561330
97.289000	2.559399
97.290000	2.555861
97.291000	2.551678
97.292000	2.547818
97.293000	2.542671
97.294000	2.537523
97.295000	2.528837
97.296000	2.521438
97.297000	2.512752
97.298000	2.505996
97.299000	2.499562
97.300000	2.495058
97.301000	2.493449
97.302000	2.493449
97.303000	2.495058
97.304000	2.497632
97.305000	2.501492
97.306000	2.505353
97.307000	2.509213
97.308000	2.510178
97.309000	2.509213
97.310000	2.506961
97.311000	2.502779
97.312000	2.496667
97.313000	2.488946
97.314000	2.477364
97.315000	2.462887
97.316000	2.447445
97.317000	2.432003
97.318000	2.416883
97.319000	2.402728
97.320000	2.389216
97.321000	2.376670
97.322000	2.367019
97.323000	2.358011
97.324000	2.350612
97.325000	2.344821
97.326000	2.338708
97.327000	2.336456
97.328000	2.334204
97.329000	2.332596
97.330000	2.331309
97.331000	2.333239
97.332000	2.336778
97.333000	2.343534
97.334000	2.352542
97.335000	2.363480
97.336000	2.377957
97.337000	2.393720
97.338000	2.412379
97.339000	2.431038
97.340000	2.449697
97.341000	2.468356
97.342000	2.485407
97.343000	2.500527
97.344000	2.512108
97.345000	2.521760
97.346000	2.526907
97.347000	2.531733
97.348000	2.534950
97.349000	2.538488
97.350000	2.541062
97.351000	2.545566
97.352000	2.551357
97.353000	2.558434
97.354000	2.567442
97.355000	2.579024
97.356000	2.589962
97.357000	2.601543
97.358000	2.611516
97.359000	2.619559
97.360000	2.625993
97.361000	2.628245
97.362000	2.628566
97.363000	2.628566
97.364000	2.628566
97.365000	2.628245
97.366000	2.629853
97.367000	2.633070
97.368000	2.638861
97.369000	2.646904
97.370000	2.657198
97.371000	2.669102
97.372000	2.682613
97.373000	2.696768
97.374000	2.710923
97.375000	2.723470
97.376000	2.736017
97.377000	2.746955
97.378000	2.755962
97.379000	2.763040
97.380000	2.767866
97.381000	2.771726
97.382000	2.773978
97.383000	2.775908
97.384000	2.779125
97.385000	2.782342
97.386000	2.787168
97.387000	2.792637
97.388000	2.799071
97.389000	2.806470
97.390000	2.811296
97.391000	2.814191
97.392000	2.816443
97.393000	2.815478
97.394000	2.811939
97.395000	2.806470
97.396000	2.800036
97.397000	2.792637
97.398000	2.786525
97.399000	2.781699
97.400000	2.781699
97.401000	2.783308
97.402000	2.787490
97.403000	2.793280
97.404000	2.801001
97.405000	2.809687
97.406000	2.820626
97.407000	2.831242
97.408000	2.841858
97.409000	2.851188
97.410000	2.858587
97.411000	2.863413
97.412000	2.865986
97.413000	2.867595
97.414000	2.866308
97.415000	2.865021
97.416000	2.864056
97.417000	2.862769
97.418000	2.862126
97.419000	2.861482
97.420000	2.860196
97.421000	2.858909
97.422000	2.857944
97.423000	2.856013
97.424000	2.853761
97.425000	2.849579
97.426000	2.844110
97.427000	2.837354
97.428000	2.829955
97.429000	2.820304
97.430000	2.810974
97.431000	2.801645
97.432000	2.793602
97.433000	2.786203
97.434000	2.780412
97.435000	2.777517
97.436000	2.774621
97.437000	2.773656
97.438000	2.773978
97.439000	2.774943
97.440000	2.774943
97.441000	2.774621
97.442000	2.773335
97.443000	2.769796
97.444000	2.765614
97.445000	2.759179
97.446000	2.749528
97.447000	2.739234
97.448000	2.728617
97.449000	2.718001
97.450000	2.707385
97.451000	2.698055
97.452000	2.691943
97.453000	2.687439
97.454000	2.685187
97.455000	2.684543
97.456000	2.683900
97.457000	2.683578
97.458000	2.681970
97.459000	2.680361
97.460000	2.677466
97.461000	2.673284
97.462000	2.667171
97.463000	2.659772
97.464000	2.651729
97.465000	2.643687
97.466000	2.634679
97.467000	2.627923
97.468000	2.622132
97.469000	2.618915
97.470000	2.616985
97.471000	2.615376
97.472000	2.612481
97.473000	2.610873
97.474000	2.607655
97.475000	2.602830
97.476000	2.598326
97.477000	2.592857
97.478000	2.587388
97.479000	2.579989
97.480000	2.570981
97.481000	2.563260
97.482000	2.555539
97.483000	2.549426
97.484000	2.543957
97.485000	2.542027
97.486000	2.540097
97.487000	2.540419
97.488000	2.541062
97.489000	2.540740
97.490000	2.539454
97.491000	2.536880
97.492000	2.533019
97.493000	2.527550
97.494000	2.522081
97.495000	2.515326
97.496000	2.509213
97.497000	2.502779
97.498000	2.498597
97.499000	2.495701
97.500000	2.493771
97.501000	2.494736
97.502000	2.496667
97.503000	2.501170
97.504000	2.505353
97.505000	2.510500
97.506000	2.514682
97.507000	2.518864
97.508000	2.523047
97.509000	2.525298
97.510000	2.524977
97.511000	2.522081
97.512000	2.517256
97.513000	2.510178
97.514000	2.501814
97.515000	2.494415
97.516000	2.488624
97.517000	2.483155
97.518000	2.481546
97.519000	2.479294
97.520000	2.478651
97.521000	2.479294
97.522000	2.482833
97.523000	2.485729
97.524000	2.488624
97.525000	2.490232
97.526000	2.489589
97.527000	2.489589
97.528000	2.488624
97.529000	2.487337
97.530000	2.485085
97.531000	2.482511
97.532000	2.480903
97.533000	2.479294
97.534000	2.480581
97.535000	2.483798
97.536000	2.488624
97.537000	2.495380
97.538000	2.501814
97.539000	2.507605
97.540000	2.511465
97.541000	2.513074
97.542000	2.512108
97.543000	2.509857
97.544000	2.505353
97.545000	2.500527
97.546000	2.492806
97.547000	2.484120
97.548000	2.476399
97.549000	2.469643
97.550000	2.464174
97.551000	2.461279
97.552000	2.460314
97.553000	2.462566
97.554000	2.466426
97.555000	2.470930
97.556000	2.475434
97.557000	2.478651
97.558000	2.479616
97.559000	2.478329
97.560000	2.475434
97.561000	2.471252
97.562000	2.464818
97.563000	2.457740
97.564000	2.449054
97.565000	2.441976
97.566000	2.435864
97.567000	2.434255
97.568000	2.432647
97.569000	2.432647
97.570000	2.436507
97.571000	2.440690
97.572000	2.446480
97.573000	2.453236
97.574000	2.459670
97.575000	2.464174
97.576000	2.466104
97.577000	2.465461
97.578000	2.462244
97.579000	2.457740
97.580000	2.450662
97.581000	2.443263
97.582000	2.433934
97.583000	2.426534
97.584000	2.419779
97.585000	2.416240
97.586000	2.415918
97.587000	2.416883
97.588000	2.420100
97.589000	2.422996
97.590000	2.426534
97.591000	2.430717
97.592000	2.433290
97.593000	2.435220
97.594000	2.434899
97.595000	2.433934
97.596000	2.429751
97.597000	2.426534
97.598000	2.422031
97.599000	2.419779
97.600000	2.420100
97.601000	2.422031
97.602000	2.426856
97.603000	2.433612
97.604000	2.441333
97.605000	2.450341
97.606000	2.458383
97.607000	2.464818
97.608000	2.469321
97.609000	2.472217
97.610000	2.473182
97.611000	2.472217
97.612000	2.468356
97.613000	2.461922
97.614000	2.453558
97.615000	2.442941
97.616000	2.434255
97.617000	2.426534
97.618000	2.421387
97.619000	2.418492
97.620000	2.417848
97.621000	2.419457
97.622000	2.422031
97.623000	2.423961
97.624000	2.425569
97.625000	2.426213
97.626000	2.424282
97.627000	2.421387
97.628000	2.418170
97.629000	2.413666
97.630000	2.410449
97.631000	2.406267
97.632000	2.403050
97.633000	2.402728
97.634000	2.403371
97.635000	2.407232
97.636000	2.411736
97.637000	2.418813
97.638000	2.425248
97.639000	2.430717
97.640000	2.434577
97.641000	2.436829
97.642000	2.437151
97.643000	2.435864
97.644000	2.432325
97.645000	2.427178
97.646000	2.419135
97.647000	2.410771
97.648000	2.404015
97.649000	2.398224
97.650000	2.394364
97.651000	2.391468
97.652000	2.389860
97.653000	2.388573
97.654000	2.388251
97.655000	2.387608
97.656000	2.387930
97.657000	2.387286
97.658000	2.385356
97.659000	2.383104
97.660000	2.379243
97.661000	2.374740
97.662000	2.371522
97.663000	2.367019
97.664000	2.365088
97.665000	2.362515
97.666000	2.361871
97.667000	2.362515
97.668000	2.364767
97.669000	2.366697
97.670000	2.370557
97.671000	2.373131
97.672000	2.376026
97.673000	2.377635
97.674000	2.378278
97.675000	2.376992
97.676000	2.373774
97.677000	2.369271
97.678000	2.364445
97.679000	2.357689
97.680000	2.350933
97.681000	2.344499
97.682000	2.339674
97.683000	2.335813
97.684000	2.332274
97.685000	2.330022
97.686000	2.330344
97.687000	2.331953
97.688000	2.336135
97.689000	2.340639
97.690000	2.346429
97.691000	2.350612
97.692000	2.353507
97.693000	2.354794
97.694000	2.355115
97.695000	2.354150
97.696000	2.351577
97.697000	2.347394
97.698000	2.343534
97.699000	2.339030
97.700000	2.337100
97.701000	2.335813
97.702000	2.337422
97.703000	2.340317
97.704000	2.346108
97.705000	2.350933
97.706000	2.356081
97.707000	2.360906
97.708000	2.364767
97.709000	2.367984
97.710000	2.368949
97.711000	2.368305
97.712000	2.366053
97.713000	2.361228
97.714000	2.356081
97.715000	2.351577
97.716000	2.348360
97.717000	2.347394
97.718000	2.349003
97.719000	2.351577
97.720000	2.354794
97.721000	2.359941
97.722000	2.365732
97.723000	2.371201
97.724000	2.375061
97.725000	2.376348
97.726000	2.376026
97.727000	2.373453
97.728000	2.368627
97.729000	2.360584
97.730000	2.348681
97.731000	2.334848
97.732000	2.317476
97.733000	2.298817
97.734000	2.277584
97.735000	2.254743
97.736000	2.227398
97.737000	2.198766
97.738000	2.166595
97.739000	2.130242
97.740000	2.089064
97.741000	2.045633
97.742000	1.996734
97.743000	1.945904
97.744000	1.894753
97.745000	1.841028
97.746000	1.787303
97.747000	1.732291
97.748000	1.673740
97.749000	1.614224
97.750000	1.557604
97.751000	1.507417
97.752000	1.467204
97.753000	1.442111
97.754000	1.441467
97.755000	1.478142
97.756000	1.559856
97.757000	1.689182
97.758000	1.863547
97.759000	2.082630
97.760000	2.343856
97.761000	2.633070
97.762000	2.938049
97.763000	3.248174
97.764000	3.555404
97.765000	3.852983
97.766000	4.138338
97.767000	4.413719
97.768000	4.677197
97.769000	4.829686
97.770000	4.845450
97.771000	4.851240
97.772000	4.854779
97.773000	4.857353
97.774000	4.859927
97.775000	4.861213
97.776000	4.863465
97.777000	4.864430
97.778000	4.865074
97.779000	4.865717
97.780000	4.866361
97.781000	4.866361
97.782000	4.867004
97.783000	4.867647
97.784000	4.867647
97.785000	4.867969
97.786000	4.866682
97.787000	4.866039
97.788000	4.863787
97.789000	4.858640
97.790000	4.849632
97.791000	4.820035
97.792000	4.705185
97.793000	4.501545
97.794000	4.247718
97.795000	3.966868
97.796000	3.679262
97.797000	3.399698
97.798000	3.138472
97.799000	2.899122
97.800000	2.690012
97.801000	2.512752
97.802000	2.372166
97.803000	2.267933
97.804000	2.196514
97.805000	2.156300
97.806000	2.137320
97.807000	2.135711
97.808000	2.143754
97.809000	2.158231
97.810000	2.173673
97.811000	2.187184
97.812000	2.196192
97.813000	2.200696
97.814000	2.201661
97.815000	2.200053
97.816000	2.197479
97.817000	2.192653
97.818000	2.186541
97.819000	2.181072
97.820000	2.173673
97.821000	2.167882
97.822000	2.161126
97.823000	2.154370
97.824000	2.144397
97.825000	2.133459
97.826000	2.121234
97.827000	2.108366
97.828000	2.095820
97.829000	2.082630
97.830000	2.069761
97.831000	2.058823
97.832000	2.050137
97.833000	2.045312
97.834000	2.042094
97.835000	2.043060
97.836000	2.045955
97.837000	2.051746
97.838000	2.057215
97.839000	2.063005
97.840000	2.069118
97.841000	2.072978
97.842000	2.076195
97.843000	2.076839
97.844000	2.076195
97.845000	2.073622
97.846000	2.070405
97.847000	2.066544
97.848000	2.063649
97.849000	2.062362
97.850000	2.062362
97.851000	2.063971
97.852000	2.067831
97.853000	2.072657
97.854000	2.078126
97.855000	2.084560
97.856000	2.089707
97.857000	2.094854
97.858000	2.098072
97.859000	2.099037
97.860000	2.099358
97.861000	2.097428
97.862000	2.094854
97.863000	2.090994
97.864000	2.086490
97.865000	2.084560
97.866000	2.081986
97.867000	2.081986
97.868000	2.083273
97.869000	2.086812
97.870000	2.091959
97.871000	2.098072
97.872000	2.105471
97.873000	2.112227
97.874000	2.116731
97.875000	2.120591
97.876000	2.122843
97.877000	2.123165
97.878000	2.122200
97.879000	2.119304
97.880000	2.115122
97.881000	2.110618
97.882000	2.107079
97.883000	2.105792
97.884000	2.106114
97.885000	2.107401
97.886000	2.111583
97.887000	2.117052
97.888000	2.122843
97.889000	2.130564
97.890000	2.136998
97.891000	2.142789
97.892000	2.146328
97.893000	2.149223
97.894000	2.150831
97.895000	2.150831
97.896000	2.149545
97.897000	2.147293
97.898000	2.145041
97.899000	2.142789
97.900000	2.142145
97.901000	2.142467
97.902000	2.144397
97.903000	2.147614
97.904000	2.153083
97.905000	2.158231
97.906000	2.164343
97.907000	2.168847
97.908000	2.173029
97.909000	2.174638
97.910000	2.175603
97.911000	2.174638
97.912000	2.171421
97.913000	2.166917
97.914000	2.162091
97.915000	2.158552
97.916000	2.155979
97.917000	2.155014
97.918000	2.157909
97.919000	2.161448
97.920000	2.167239
97.921000	2.173994
97.922000	2.180429
97.923000	2.186541
97.924000	2.192010
97.925000	2.194905
97.926000	2.196514
97.927000	2.196514
97.928000	2.193297
97.929000	2.188471
97.930000	2.183646
97.931000	2.177533
97.932000	2.175603
97.933000	2.172386
97.934000	2.171421
97.935000	2.172064
97.936000	2.174959
97.937000	2.179142
97.938000	2.183002
97.939000	2.187506
97.940000	2.190401
97.941000	2.194262
97.942000	2.195549
97.943000	2.193940
97.944000	2.191045
97.945000	2.185576
97.946000	2.179463
97.947000	2.172708
97.948000	2.166595
97.949000	2.162091
97.950000	2.158874
97.951000	2.156944
97.952000	2.156944
97.953000	2.159839
97.954000	2.162735
97.955000	2.167560
97.956000	2.172064
97.957000	2.174959
97.958000	2.176890
97.959000	2.177211
97.960000	2.176890
97.961000	2.174316
97.962000	2.171099
97.963000	2.166917
97.964000	2.161448
97.965000	2.156300
97.966000	2.152440
97.967000	2.149866
97.968000	2.149866
97.969000	2.150831
97.970000	2.154370
97.971000	2.159196
97.972000	2.164021
97.973000	2.170134
97.974000	2.175603
97.975000	2.180107
97.976000	2.181394
97.977000	2.181072
97.978000	2.178177
97.979000	2.173994
97.980000	2.168204
97.981000	2.163700
97.982000	2.159196
97.983000	2.156622
97.984000	2.157909
97.985000	2.160483
97.986000	2.165308
97.987000	2.171421
97.988000	2.179463
97.989000	2.188149
97.990000	2.196514
97.991000	2.203591
97.992000	2.208739
97.993000	2.212278
97.994000	2.214851
97.995000	2.216781
97.996000	2.216781
97.997000	2.216138
97.998000	2.214529
97.999000	2.215173
98.000000	2.217747
98.001000	2.223216
98.002000	2.230293
98.003000	2.238336
98.004000	2.247344
98.005000	2.256030
98.006000	2.265359
98.007000	2.273080
98.008000	2.280158
98.009000	2.284340
98.010000	2.286914
98.011000	2.288522
98.012000	2.288200
98.013000	2.287235
98.014000	2.286270
98.015000	2.285627
98.016000	2.287235
98.017000	2.290452
